date,time,temperature,humidity,windspeed,pressure,visibility,sunrise,sunset,weather
1507680000,9,21,52,13,1021,10,7,18,Partly cloudy
1507680000,12,20,47,10,1022,10,7,18,Partly cloudy
1507680000,15,19,51,11,1022,10,7,18,Partly cloudy
1507680000,18,17,67,6,1024,10,7,18,Cloudy
1507680000,21,16,61,15,1025,10,7,18,Partly cloudy
1507766400,0,14,55,20,1027,10,7,18,Partly cloudy
1507766400,3,12,61,18,1028,9,7,18,Patchy rain possible
1507766400,6,12,57,16,1030,10,7,18,Sunny
1507766400,9,14,44,18,1030,10,7,18,Sunny
1507766400,12,15,45,15,1030,10,7,18,Sunny
1507766400,15,14,47,14,1030,10,7,18,Sunny
1507766400,18,13,57,9,1031,10,7,18,Clear
1507766400,21,14,57,7,1032,10,7,18,Clear
1507852800,0,15,59,6,1032,10,7,18,Clear
1507852800,3,14,64,7,1032,10,7,18,Clear
1507852800,6,13,66,6,1033,10,7,18,Sunny
1507852800,9,17,53,12,1032,10,7,18,Sunny
1507852800,12,19,50,12,1031,10,7,18,Sunny
1507852800,15,17,58,13,1029,10,7,18,Sunny
1507852800,18,14,74,9,1029,10,7,18,Cloudy
1507852800,21,14,79,8,1029,10,7,18,Overcast
1507939200,0,15,82,4,1027,10,7,18,Overcast
1507939200,3,16,86,4,1026,10,7,18,Cloudy
1507939200,6,15,88,4,1026,10,7,18,Overcast
1507939200,9,17,85,4,1024,2,7,18,Light drizzle
1507939200,12,19,76,3,1022,10,7,18,Cloudy
1507939200,15,20,76,5,1021,10,7,18,Partly cloudy
1507939200,18,18,90,3,1021,10,7,18,Clear
1507939200,21,17,93,4,1022,10,7,18,Clear
1508025600,0,16,93,6,1021,10,7,18,Partly cloudy
1508025600,3,16,96,6,1019,2,7,18,Mist
1508025600,6,17,95,7,1018,2,7,18,Mist
1508025600,9,20,82,16,1016,10,7,18,Cloudy
1508025600,12,25,73,15,1012,10,7,18,Cloudy
1508025600,15,25,72,23,1009,10,7,18,Sunny
1508025600,18,20,78,19,1008,10,7,18,Clear
1508025600,21,20,82,23,1007,10,7,18,Partly cloudy
1508112000,0,20,81,15,1007,10,7,18,Overcast
1508112000,3,18,70,18,1008,5,7,18,Patchy light drizzle
1508112000,6,16,60,14,1011,10,7,18,Sunny
1508112000,9,14,54,17,1013,10,7,18,Partly cloudy
1508112000,12,13,46,17,1015,10,7,18,Partly cloudy
1508112000,15,14,41,13,1015,10,7,18,Sunny
1508112000,18,10,46,18,1019,10,7,18,Clear
1508112000,21,9,48,17,1020,10,7,18,Clear
1508198400,0,8,58,15,1022,10,7,18,Clear
1508198400,3,8,62,11,1023,10,7,18,Clear
1508198400,6,8,60,12,1026,10,7,18,Sunny
1508198400,9,14,39,6,1025,10,7,18,Sunny
1508198400,12,18,30,4,1025,10,7,18,Sunny
1508198400,15,17,30,8,1023,10,7,18,Sunny
1508198400,18,12,43,12,1024,10,7,18,Clear
1508198400,21,10,53,15,1024,10,7,18,Clear
1508284800,0,10,57,16,1023,10,7,18,Clear
1508284800,3,11,57,13,1022,10,7,18,Clear
1508284800,6,13,61,11,1024,10,7,18,Sunny
1508284800,9,19,49,10,1024,10,7,18,Sunny
1508284800,12,25,36,6,1024,10,7,18,Sunny
1508284800,15,24,39,6,1024,10,7,18,Sunny
1508284800,18,19,52,5,1025,10,7,18,Clear
1508284800,21,17,61,6,1025,10,7,18,Clear
1508371200,0,15,73,7,1024,10,7,18,Clear
1508371200,3,16,78,8,1023,10,7,18,Clear
1508371200,6,14,75,8,1024,10,7,18,Sunny
1508371200,9,20,45,18,1022,10,7,18,Partly cloudy
1508371200,12,24,33,17,1019,10,7,18,Sunny
1508371200,15,21,34,20,1017,10,7,18,Sunny
1508371200,18,16,53,18,1016,10,7,18,Clear
1508371200,21,16,56,17,1016,10,7,18,Partly cloudy
1508457600,0,16,61,14,1015,10,7,18,Overcast
1508457600,3,16,65,13,1016,10,7,18,Clear
1508457600,6,16,50,12,1017,10,7,18,Sunny
1508457600,9,18,33,16,1017,10,7,18,Sunny
1508457600,12,23,28,14,1016,10,7,18,Sunny
1508457600,15,23,30,14,1016,10,7,18,Sunny
1508457600,18,18,38,12,1018,10,7,18,Clear
1508457600,21,17,40,12,1021,10,7,18,Clear
1508544000,0,18,46,8,1022,10,7,18,Clear
1508544000,3,18,50,5,1023,10,7,18,Clear
1508544000,6,19,47,4,1025,10,7,18,Sunny
1508544000,9,24,32,8,1025,10,7,18,Sunny
1508544000,12,25,27,8,1025,10,7,18,Sunny
1508544000,15,24,33,6,1025,10,7,18,Sunny
1508544000,18,19,41,8,1026,10,7,18,Overcast
1508544000,21,17,47,6,1027,10,7,18,Cloudy
1508630400,0,16,51,5,1027,10,7,18,Overcast
1508630400,3,16,53,4,1028,10,7,18,Overcast
1508630400,6,16,58,2,1030,10,7,18,Overcast
1508630400,9,24,47,5,1030,10,7,18,Cloudy
1508630400,12,24,48,7,1029,10,7,18,Partly cloudy
1508630400,15,19,59,9,1029,10,7,18,Partly cloudy
1508630400,18,15,77,5,1030,10,7,18,Clear
1508630400,21,16,81,1,1030,10,7,18,Clear
1508716800,0,14,87,1,1030,10,7,18,Clear
1508716800,3,13,87,2,1029,10,7,18,Partly cloudy
1508716800,6,14,83,1,1029,10,7,18,Sunny
1508716800,9,19,59,8,1027,10,7,18,Cloudy
1508716800,12,20,66,5,1025,10,7,18,Cloudy
1508716800,15,20,70,10,1024,10,7,18,Partly cloudy
1508716800,18,17,89,4,1022,10,7,18,Partly cloudy
1508716800,21,19,88,14,1022,10,7,18,Light rain shower
1508803200,0,18,90,11,1019,10,7,18,Partly cloudy
1508803200,3,19,88,17,1018,10,7,18,Overcast
1508803200,6,19,89,18,1017,10,7,18,Overcast
1508803200,9,24,75,23,1016,10,7,18,Light rain shower
1508803200,12,25,75,23,1014,10,7,18,Overcast
1508803200,15,25,76,24,1013,10,7,18,Light rain shower
1508803200,18,24,79,24,1012,10,7,18,Overcast
1508803200,21,24,81,27,1011,10,7,18,Light rain shower
1508889600,0,21,87,26,1009,10,7,18,Overcast
1508889600,3,21,88,18,1007,5,7,18,Heavy rain
1508889600,6,20,95,9,1007,2,7,18,Mist
1508889600,9,20,89,17,1006,5,7,18,Heavy rain
1508889600,12,19,88,12,1006,10,7,18,Overcast
1508889600,15,18,82,13,1006,7,7,18,Moderate rain
1508889600,18,17,87,9,1006,10,7,18,Overcast
1508889600,21,16,90,6,1004,7,7,18,Moderate rain
1508976000,0,16,89,8,1004,10,7,18,Cloudy
1508976000,3,15,91,11,1003,7,7,18,Moderate rain
1508976000,6,15,96,12,1003,2,7,18,Mist
1508976000,9,16,89,9,1002,9,7,18,Light rain
1508976000,12,16,86,7,1002,10,7,18,Overcast
1508976000,15,12,81,19,1001,10,7,18,Light rain shower
1508976000,18,11,77,21,1003,10,7,18,Overcast
1508976000,21,10,68,23,1006,10,7,18,Partly cloudy
1509062400,0,9,68,19,1010,10,7,18,Partly cloudy
1509062400,3,9,67,18,1013,10,7,18,Clear
1509062400,6,10,65,14,1015,10,7,18,Sunny
1509062400,9,13,47,15,1017,10,7,18,Sunny
1509062400,12,18,41,9,1017,10,7,18,Sunny
1509062400,15,17,45,9,1018,10,7,18,Sunny
1509062400,18,14,58,6,1019,10,7,18,Clear
1509062400,21,14,61,8,1019,10,7,18,Clear
1509148800,0,15,66,7,1019,10,7,18,Clear
1509148800,3,15,70,5,1019,10,7,18,Clear
1509148800,6,15,76,5,1019,10,7,18,Sunny
1509148800,9,18,63,11,1018,10,7,18,Sunny
1509148800,12,19,58,13,1017,10,7,18,Sunny
1509148800,15,18,60,14,1016,10,7,18,Cloudy
1509148800,18,15,76,10,1016,10,7,18,Partly cloudy
1509148800,21,15,78,10,1016,10,7,18,Partly cloudy
1509235200,0,15,83,10,1015,10,7,18,Clear
1509235200,3,15,86,10,1014,10,7,18,Partly cloudy
1509235200,6,16,85,8,1014,10,7,18,Cloudy
1509235200,9,17,71,15,1013,10,7,18,Partly cloudy
1509235200,12,17,78,18,1010,10,7,18,Overcast
1509235200,15,17,79,21,1007,2,7,18,Light drizzle
1509235200,18,17,88,24,1003,10,7,18,Overcast
1509235200,21,17,86,37,996,5,7,18,Heavy rain
1509321600,0,18,87,40,989,10,7,18,Overcast
1509321600,3,19,89,27,984,5,7,18,Heavy rain
1509321600,6,16,81,22,985,10,7,18,Overcast
1509321600,9,14,75,26,989,10,7,18,Light rain shower
1509321600,12,14,54,30,994,10,7,18,Cloudy
1509321600,15,12,50,24,1002,10,7,18,Sunny
1509321600,18,12,55,14,1006,10,7,18,Clear
1509321600,21,11,56,20,1008,10,7,18,Clear
1509408000,0,10,51,19,1010,10,7,18,Clear
1509408000,3,10,55,19,1012,10,7,18,Clear
1509408000,6,10,62,12,1013,10,7,18,Sunny
1509408000,9,13,42,16,1014,10,7,18,Sunny
1509408000,12,14,33,18,1014,10,7,18,Sunny
1509408000,15,13,40,15,1017,10,7,18,Sunny
1509408000,18,10,49,13,1020,10,7,18,Clear
1509408000,21,10,51,11,1023,10,7,18,Clear
1509494400,0,9,53,7,1024,10,7,18,Overcast
1509494400,3,8,57,4,1026,10,7,18,Partly cloudy
1509494400,6,7,59,2,1028,10,7,18,Overcast
1509494400,9,12,44,5,1029,10,7,18,Sunny
1509494400,12,12,48,5,1028,10,7,18,Cloudy
1509494400,15,12,59,9,1028,10,7,18,Cloudy
1509494400,18,12,71,10,1028,10,7,18,Cloudy
1509494400,21,11,77,12,1029,10,7,18,Partly cloudy
1509580800,0,12,76,10,1028,10,7,18,Overcast
1509580800,3,13,78,12,1027,10,7,18,Cloudy
1509580800,6,13,84,10,1027,10,7,18,Cloudy
1509580800,9,17,79,13,1026,10,7,18,Overcast
1509580800,12,21,67,10,1025,10,7,18,Partly cloudy
1509580800,15,20,70,13,1024,10,7,18,Sunny
1509580800,18,18,87,11,1023,10,7,18,Clear
1509580800,21,16,92,13,1022,10,7,18,Partly cloudy
1509667200,0,16,94,12,1021,10,7,18,Partly cloudy
1509667200,3,16,93,13,1019,10,7,18,Partly cloudy
1509667200,6,16,92,11,1018,10,7,18,Partly cloudy
1509667200,9,21,67,19,1016,10,7,18,Sunny
1509667200,12,25,56,16,1013,10,7,18,Partly cloudy
1509667200,15,21,68,17,1014,10,7,18,Light rain shower
1509667200,18,17,67,15,1017,10,7,18,Clear
1509667200,21,12,58,24,1021,10,7,18,Clear
1509753600,0,9,49,16,1023,10,7,18,Clear
1509753600,3,8,56,12,1025,10,7,18,Partly cloudy
1509753600,6,8,63,12,1027,10,7,18,Sunny
1509753600,9,12,50,8,1028,10,7,18,Sunny
1509753600,12,14,41,3,1028,10,7,18,Sunny
1509753600,15,12,46,7,1028,10,7,18,Partly cloudy
1509753600,18,10,57,8,1029,10,7,18,Partly cloudy
1509753600,21,10,54,11,1030,10,7,18,Partly cloudy
1509840000,0,10,62,8,1030,10,7,18,Partly cloudy
1509840000,3,10,65,10,1030,10,7,18,Partly cloudy
1509840000,6,11,69,13,1029,10,7,18,Cloudy
1509840000,9,13,66,13,1028,10,7,18,Partly cloudy
1509840000,12,15,68,9,1025,10,7,18,Overcast
1509840000,15,14,77,10,1024,10,7,18,Overcast
1509840000,18,14,87,5,1021,10,7,18,Cloudy
1509840000,21,16,90,17,1019,10,7,18,Overcast
1509926400,0,17,95,13,1016,10,7,18,Overcast
1509926400,3,16,95,14,1014,10,7,18,Cloudy
1509926400,6,16,90,12,1013,10,7,18,Overcast
1509926400,9,18,81,18,1013,10,7,18,Overcast
1509926400,12,19,76,13,1011,10,7,18,Overcast
1509926400,15,18,80,11,1011,2,7,18,Light drizzle
1509926400,18,16,80,12,1013,10,7,18,Partly cloudy
1509926400,21,12,65,21,1017,10,7,18,Clear
1510012800,0,9,60,14,1019,10,7,18,Clear
1510012800,3,8,61,15,1021,10,7,18,Clear
1510012800,6,6,64,13,1023,10,7,18,Sunny
1510012800,9,9,63,9,1023,10,7,18,Partly cloudy
1510012800,12,9,64,7,1023,10,7,18,Overcast
1510012800,15,8,65,9,1023,10,7,18,Overcast
1510012800,18,7,69,8,1023,10,7,18,Overcast
1510012800,21,6,72,12,1025,9,7,18,Light rain
1510099200,0,5,81,17,1024,10,7,17,Overcast
1510099200,3,5,74,19,1024,2,7,17,Light drizzle
1510099200,6,4,67,18,1025,10,7,17,Cloudy
1510099200,9,6,58,17,1025,10,7,17,Sunny
1510099200,12,8,49,14,1024,10,7,17,Sunny
1510099200,15,8,50,10,1024,10,7,17,Sunny
1510099200,18,8,53,5,1026,10,7,17,Clear
1510099200,21,8,53,4,1026,10,7,17,Clear
1510185600,0,9,60,4,1025,10,7,17,Clear
1510185600,3,7,63,6,1025,10,7,17,Clear
1510185600,6,6,65,6,1025,10,7,17,Sunny
1510185600,9,12,51,5,1024,10,7,17,Sunny
1510185600,12,10,50,5,1021,10,7,17,Sunny
1510185600,15,9,57,9,1019,10,7,17,Partly cloudy
1510185600,18,8,72,8,1018,10,7,17,Clear
1510185600,21,8,81,13,1016,10,7,17,Partly cloudy
1510272000,0,8,89,13,1012,10,7,17,Partly cloudy
1510272000,3,10,84,17,1012,9,7,17,Patchy rain possible
1510272000,6,5,57,22,1014,10,7,17,Sunny
1510272000,9,3,34,29,1018,10,7,17,Sunny
1510272000,12,2,23,26,1020,10,7,17,Sunny
1510272000,15,-1,24,23,1023,10,7,17,Sunny
1510272000,18,-3,26,21,1026,10,7,17,Clear
1510272000,21,-3,26,23,1028,10,7,17,Clear
1510358400,0,-4,29,17,1029,10,8,17,Clear
1510358400,3,-4,32,18,1030,10,8,17,Clear
1510358400,6,-5,39,17,1032,10,8,17,Sunny
1510358400,9,-1,33,14,1033,10,8,17,Sunny
1510358400,12,4,26,8,1033,10,8,17,Sunny
1510358400,15,2,29,5,1033,10,8,17,Sunny
1510358400,18,1,35,4,1034,10,8,17,Clear
1510358400,21,0,37,4,1034,10,8,17,Clear
1510444800,0,0,39,3,1034,10,8,17,Cloudy
1510444800,3,0,42,3,1034,10,8,17,Clear
1510444800,6,0,46,3,1034,10,8,17,Partly cloudy
1510444800,9,4,43,4,1033,10,8,17,Cloudy
1510444800,12,8,49,4,1031,10,8,17,Sunny
1510444800,15,7,56,3,1031,10,8,17,Sunny
1510444800,18,5,71,2,1031,10,8,17,Partly cloudy
1510444800,21,4,77,1,1031,10,8,17,Partly cloudy
1510531200,0,4,82,6,1030,10,8,17,Partly cloudy
1510531200,3,4,83,7,1030,10,8,17,Overcast
1510531200,6,4,84,8,1030,10,8,17,Overcast
1510531200,9,7,79,5,1029,2,8,17,Light drizzle
1510531200,12,6,77,10,1028,10,8,17,Overcast
1510531200,15,4,87,12,1027,9,8,17,Light rain
1510531200,18,4,90,14,1027,10,8,17,Overcast
1510531200,21,5,90,12,1026,2,8,17,Light drizzle
1510617600,0,4,89,15,1026,10,8,17,Overcast
1510617600,3,4,80,14,1026,10,8,17,Overcast
1510617600,6,4,63,11,1027,10,8,17,Overcast
1510617600,9,5,58,13,1027,10,8,17,Partly cloudy
1510617600,12,6,57,10,1026,10,8,17,Cloudy
1510617600,15,6,60,9,1026,10,8,17,Cloudy
1510617600,18,4,65,10,1027,10,8,17,Cloudy
1510617600,21,3,67,9,1027,10,8,17,Cloudy
1510704000,0,3,72,10,1026,10,8,17,Cloudy
1510704000,3,2,72,10,1026,10,8,17,Clear
1510704000,6,2,74,8,1027,10,8,17,Partly cloudy
1510704000,9,6,54,9,1026,10,8,17,Sunny
1510704000,12,7,51,6,1024,10,8,17,Partly cloudy
1510704000,15,6,57,8,1023,10,8,17,Sunny
1510704000,18,5,69,6,1023,10,8,17,Clear
1510704000,21,4,73,7,1022,10,8,17,Cloudy
1510790400,0,4,74,5,1020,10,8,17,Cloudy
1510790400,3,5,78,11,1018,10,8,17,Overcast
1510790400,6,7,82,13,1016,10,8,17,Overcast
1510790400,9,8,84,16,1012,9,8,17,Light rain
1510790400,12,9,89,10,1008,10,8,17,Overcast
1510790400,15,8,96,4,1007,7,8,17,Moderate rain
1510790400,18,7,91,10,1006,10,8,17,Partly cloudy
1510790400,21,6,78,18,1006,10,8,17,Clear
1510876800,0,5,74,17,1006,10,8,17,Clear
1510876800,3,4,67,24,1008,10,8,17,Clear
1510876800,6,3,65,18,1010,10,8,17,Partly cloudy
1510876800,9,5,51,26,1012,10,8,17,Sunny
1510876800,12,6,40,22,1012,10,8,17,Sunny
1510876800,15,5,37,20,1014,10,8,17,Sunny
1510876800,18,4,43,13,1016,10,8,17,Clear
1510876800,21,2,39,16,1016,10,8,17,Clear
1510963200,0,1,39,12,1016,10,8,17,Partly cloudy
1510963200,3,2,41,8,1016,10,8,17,Clear
1510963200,6,1,44,5,1016,10,8,17,Sunny
1510963200,9,5,29,7,1014,10,8,17,Partly cloudy
1510963200,12,7,37,7,1010,10,8,17,Cloudy
1510963200,15,8,59,8,1008,10,8,17,Partly cloudy
1510963200,18,8,77,9,1005,10,8,17,Cloudy
1510963200,21,9,96,11,1002,9,8,17,Light rain
1511049600,0,10,94,11,997,10,8,17,Overcast
1511049600,3,13,93,18,993,9,8,17,Light rain
1511049600,6,14,92,17,990,10,8,17,Overcast
1511049600,9,15,87,22,988,7,8,17,Moderate rain
1511049600,12,10,58,27,990,10,8,17,Partly cloudy
1511049600,15,7,52,28,996,10,8,17,Sunny
1511049600,18,4,54,20,1000,10,8,17,Clear
1511049600,21,3,54,20,1003,10,8,17,Clear
1511136000,0,3,55,17,1005,10,8,17,Clear
1511136000,3,2,52,22,1008,10,8,17,Clear
1511136000,6,1,50,16,1010,10,8,17,Partly cloudy
1511136000,9,3,32,26,1013,10,8,17,Sunny
1511136000,12,5,34,22,1012,10,8,17,Partly cloudy
1511136000,15,4,42,20,1014,10,8,17,Partly cloudy
1511136000,18,4,52,13,1016,10,8,17,Partly cloudy
1511136000,21,3,61,15,1018,10,8,17,Partly cloudy
1511222400,0,4,64,13,1019,10,8,17,Clear
1511222400,3,4,61,12,1019,10,8,17,Clear
1511222400,6,4,59,10,1020,10,8,17,Sunny
1511222400,9,10,39,21,1019,10,8,17,Partly cloudy
1511222400,12,14,36,22,1017,10,8,17,Sunny
1511222400,15,12,51,21,1016,10,8,17,Sunny
1511222400,18,10,66,12,1017,10,8,17,Overcast
1511222400,21,10,67,13,1017,10,8,17,Clear
1511308800,0,9,72,9,1017,10,8,17,Partly cloudy
1511308800,3,9,80,8,1016,10,8,17,Clear
1511308800,6,10,93,5,1015,10,8,17,Overcast
1511308800,9,11,98,8,1013,7,8,17,Moderate rain
1511308800,12,11,98,2,1011,0,8,17,Fog
1511308800,15,8,81,16,1009,7,8,17,Moderate rain
1511308800,18,6,70,25,1011,10,8,17,Clear
1511308800,21,3,66,24,1013,10,8,17,Clear
1511395200,0,2,67,18,1015,10,8,17,Clear
1511395200,3,0,65,18,1016,10,8,17,Clear
1511395200,6,0,60,12,1017,10,8,17,Sunny
1511395200,9,2,44,14,1017,10,8,17,Sunny
1511395200,12,8,36,9,1016,10,8,17,Sunny
1511395200,15,5,41,6,1015,10,8,17,Sunny
1511395200,18,3,48,5,1015,10,8,17,Partly cloudy
1511395200,21,3,50,7,1015,10,8,17,Clear
1511481600,0,2,53,8,1015,10,8,17,Clear
1511481600,3,2,58,9,1016,10,8,17,Clear
1511481600,6,2,61,8,1017,10,8,17,Sunny
1511481600,9,6,50,9,1016,10,8,17,Sunny
1511481600,12,11,45,7,1015,10,8,17,Sunny
1511481600,15,9,54,10,1014,10,8,17,Sunny
1511481600,18,7,63,12,1015,10,8,17,Clear
1511481600,21,6,69,13,1014,10,8,17,Clear
1511568000,0,6,74,13,1012,10,8,17,Clear
1511568000,3,7,77,13,1012,10,8,17,Clear
1511568000,6,7,79,10,1010,10,8,17,Sunny
1511568000,9,10,59,17,1008,10,8,17,Sunny
1511568000,12,14,46,13,1005,10,8,17,Sunny
1511568000,15,12,56,12,1004,10,8,17,Sunny
1511568000,18,10,64,9,1004,10,8,17,Partly cloudy
1511568000,21,9,65,9,1004,10,8,17,Partly cloudy
1511654400,0,10,68,9,1004,10,8,17,Partly cloudy
1511654400,3,8,64,17,1006,10,8,17,Partly cloudy
1511654400,6,7,62,14,1007,10,8,17,Partly cloudy
1511654400,9,8,50,23,1009,10,8,17,Partly cloudy
1511654400,12,8,38,22,1009,10,8,17,Partly cloudy
1511654400,15,5,41,17,1011,10,8,17,Sunny
1511654400,18,4,44,11,1012,10,8,17,Overcast
1511654400,21,3,47,14,1013,10,8,17,Cloudy
1511740800,0,3,57,14,1012,10,8,17,Partly cloudy
1511740800,3,2,61,14,1012,10,8,17,Clear
1511740800,6,2,67,15,1012,10,8,17,Sunny
1511740800,9,6,52,20,1013,10,8,17,Partly cloudy
1511740800,12,7,40,19,1014,10,8,17,Cloudy
1511740800,15,6,41,17,1017,10,8,17,Partly cloudy
1511740800,18,2,46,17,1021,10,8,17,Clear
1511740800,21,-1,47,14,1024,10,8,17,Clear
1511827200,0,-1,44,14,1027,10,8,17,Clear
1511827200,3,-1,41,9,1029,10,8,17,Clear
1511827200,6,-2,42,6,1032,10,8,17,Sunny
1511827200,9,2,36,5,1031,10,8,17,Sunny
1511827200,12,4,34,8,1030,10,8,17,Sunny
1511827200,15,4,40,12,1028,10,8,17,Sunny
1511827200,18,4,69,13,1027,10,8,17,Clear
1511827200,21,6,86,17,1024,10,8,17,Clear
1511913600,0,8,89,15,1020,10,8,17,Clear
1511913600,3,9,83,21,1018,10,8,17,Clear
1511913600,6,9,82,14,1016,10,8,17,Sunny
1511913600,9,10,65,16,1015,10,8,17,Sunny
1511913600,12,15,39,19,1015,10,8,17,Sunny
1511913600,15,11,46,21,1018,10,8,17,Sunny
1511913600,18,6,53,18,1023,10,8,17,Clear
1511913600,21,4,55,17,1026,10,8,17,Clear
1512000000,0,3,62,16,1027,10,8,17,Clear
1512000000,3,5,71,8,1027,10,8,17,Clear
1512000000,6,3,72,7,1028,10,8,17,Sunny
1512000000,9,5,56,1,1027,10,8,17,Overcast
1512000000,12,7,51,8,1024,10,8,17,Overcast
1512000000,15,6,61,10,1023,10,8,17,Sunny
1512000000,18,6,76,13,1021,10,8,17,Cloudy
1512000000,21,8,79,13,1019,10,8,17,Cloudy
1512086400,0,8,85,11,1017,10,8,17,Overcast
1512086400,3,8,93,9,1017,9,8,17,Light rain
1512086400,6,7,91,8,1018,10,8,17,Partly cloudy
1512086400,9,9,62,15,1019,10,8,17,Sunny
1512086400,12,10,51,15,1020,10,8,17,Partly cloudy
1512086400,15,9,54,14,1021,10,8,17,Sunny
1512086400,18,7,62,11,1024,10,8,17,Clear
1512086400,21,5,62,11,1025,10,8,17,Clear
1512172800,0,4,71,10,1025,10,8,17,Clear
1512172800,3,3,77,6,1026,10,8,17,Partly cloudy
1512172800,6,2,81,9,1027,10,8,17,Overcast
1512172800,9,5,69,5,1026,10,8,17,Overcast
1512172800,12,7,63,3,1025,10,8,17,Overcast
1512172800,15,6,65,1,1025,10,8,17,Overcast
1512172800,18,5,70,3,1025,10,8,17,Overcast
1512172800,21,4,77,2,1025,10,8,17,Partly cloudy
1512259200,0,4,83,6,1025,10,8,17,Clear
1512259200,3,3,86,4,1024,10,8,17,Clear
1512259200,6,2,85,6,1024,10,8,17,Partly cloudy
1512259200,9,5,64,5,1024,10,8,17,Partly cloudy
1512259200,12,6,59,5,1023,10,8,17,Overcast
1512259200,15,6,60,4,1024,10,8,17,Partly cloudy
1512259200,18,5,61,4,1025,10,8,17,Overcast
1512259200,21,5,63,4,1026,10,8,17,Cloudy
1512345600,0,4,71,6,1027,10,8,17,Partly cloudy
1512345600,3,3,76,7,1028,10,8,17,Clear
1512345600,6,3,79,6,1030,10,8,17,Sunny
1512345600,9,6,63,6,1032,10,8,17,Sunny
1512345600,12,8,56,5,1031,10,8,17,Sunny
1512345600,15,6,64,6,1032,10,8,17,Sunny
1512345600,18,4,74,6,1032,10,8,17,Partly cloudy
1512345600,21,3,76,5,1033,10,8,17,Partly cloudy
1512432000,0,3,79,5,1032,10,8,17,Partly cloudy
1512432000,3,3,78,9,1031,10,8,17,Partly cloudy
1512432000,6,4,76,9,1029,10,8,17,Partly cloudy
1512432000,9,7,66,16,1028,10,8,17,Partly cloudy
1512432000,12,8,73,15,1023,10,8,17,Overcast
1512432000,15,9,86,19,1020,10,8,17,Overcast
1512432000,18,12,92,18,1016,10,8,17,Overcast
1512432000,21,14,90,27,1013,10,8,17,Overcast
1512518400,0,15,91,24,1008,10,8,17,Overcast
1512518400,3,14,91,14,1009,7,8,17,Moderate rain
1512518400,6,11,86,12,1009,10,8,17,Overcast
1512518400,9,8,56,17,1012,10,8,17,Sunny
1512518400,12,7,46,13,1011,10,8,17,Cloudy
1512518400,15,6,49,13,1013,10,8,17,Sunny
1512518400,18,6,55,11,1013,10,8,17,Clear
1512518400,21,4,50,12,1014,10,8,17,Clear
1512604800,0,4,52,13,1013,10,8,17,Clear
1512604800,3,3,55,13,1013,10,8,17,Clear
1512604800,6,2,62,12,1013,10,8,17,Sunny
1512604800,9,6,48,14,1014,10,8,17,Sunny
1512604800,12,7,41,14,1012,10,8,17,Sunny
1512604800,15,5,45,11,1013,10,8,17,Partly cloudy
1512604800,18,5,51,5,1013,10,8,17,Cloudy
1512604800,21,3,51,14,1014,10,8,17,Clear
1512691200,0,3,55,13,1015,10,8,17,Clear
1512691200,3,2,61,12,1016,10,8,17,Clear
1512691200,6,1,64,9,1017,10,8,17,Sunny
1512691200,9,3,44,10,1017,10,8,17,Partly cloudy
1512691200,12,4,40,9,1016,10,8,17,Partly cloudy
1512691200,15,3,43,7,1016,10,8,17,Partly cloudy
1512691200,18,3,47,6,1016,10,8,17,Partly cloudy
1512691200,21,2,47,6,1015,10,8,17,Cloudy
1512777600,0,2,46,4,1015,10,8,17,Overcast
1512777600,3,2,44,1,1015,10,8,17,Overcast
1512777600,6,3,52,1,1015,10,8,17,Cloudy
1512777600,9,3,54,4,1014,5,8,17,Moderate snow
1512777600,12,0,97,9,1012,2,8,17,Mist
1512777600,15,0,95,13,1009,2,8,17,Heavy snow
1512777600,18,0,94,17,1006,10,8,17,Overcast
1512777600,21,0,94,16,1004,2,8,17,Heavy snow
1512864000,0,-1,94,13,1003,10,8,17,Overcast
1512864000,3,-1,94,10,1004,5,8,17,Moderate snow
1512864000,6,-1,92,9,1006,10,8,17,Sunny
1512864000,9,0,83,15,1008,10,8,17,Sunny
1512864000,12,2,88,11,1009,10,8,17,Sunny
1512864000,15,1,82,12,1011,10,8,17,Sunny
1512864000,18,-1,87,10,1014,10,8,17,Clear
1512864000,21,-2,87,12,1015,10,8,17,Partly cloudy
1512950400,0,0,84,13,1015,10,8,17,Cloudy
1512950400,3,-1,87,10,1014,10,8,17,Cloudy
1512950400,6,-1,86,10,1015,10,8,17,Overcast
1512950400,9,1,84,11,1015,10,8,17,Patchy light snow
1512950400,12,3,76,8,1014,10,8,17,Sunny
1512950400,15,1,76,7,1015,10,8,17,Patchy light snow
1512950400,18,0,78,3,1017,10,8,17,Overcast
1512950400,21,-1,80,3,1017,10,8,17,Partly cloudy
1513036800,0,1,76,5,1016,10,8,17,Overcast
1513036800,3,1,79,8,1014,5,8,17,Moderate snow
1513036800,6,2,85,8,1011,10,8,17,Overcast
1513036800,9,4,86,13,1007,9,8,17,Light rain
1513036800,12,6,89,15,1001,10,8,17,Overcast
1513036800,15,7,96,14,996,7,8,17,Moderate rain
1513036800,18,5,99,5,993,0,8,17,Fog
1513036800,21,1,86,15,993,10,8,17,Cloudy
1513123200,0,1,81,13,991,10,8,17,Partly cloudy
1513123200,3,-3,75,22,992,10,8,17,Clear
1513123200,6,-6,71,18,991,10,8,17,Partly cloudy
1513123200,9,-5,63,26,992,10,8,17,Light snow
