LOCATIONID,STREET,LAT,LON,POLICE_DISTRICT,DISTRICT
9528,WENTWORTH ST,42.28824209,-71.0754609,B3,Mattapan
9529,WOODVILLE ST,42.32091419,-71.07546293,B2,Roxbury
9530,DELMONT ST,42.28603014,-71.05356597,C11,Dorchester
9531,BEACON ST,42.346777,-71.104386,D4,South End
9532,FREEPORT ST,42.30340659,-71.05343921,C11,Dorchester
9533,COLUMBIA RD,42.30941006,-71.07359048,B2,Roxbury
9534,CHAUNCY ST,42.35251737,-71.06112927,A1,Downtown
9535,RAWSTON RD,42.27815858,-71.12925807,E5,West Roxbury
9536,ADAMS ST,42.32873966,-71.07624439,B2,Roxbury
9537,FENWAY,42.34486665,-71.09074367,D4,South End
9538,D ST,42.33747549,-71.05238494,C6,South Boston
9539,HARTFORD ST,42.31703701,-71.07303206,B2,Roxbury
9540,CHELSEA ST,42.37953228,-71.05204529,A15,Charlestown
9541,COREY ST,42.37911976,-71.05590859,A15,Charlestown
9542,BEACON ST,42.3360657,-71.1506272,D14,Brighton
9543,ZEIGLER ST,42.3291465,-71.0810989,B2,Roxbury
9544,LAMARTINE ST,42.31483685,-71.10605022,E13,Jamaica Plain
9545,PARKER ST,42.33457444,-71.0951685,B2,Roxbury
9546,PI ALY,42.3580325,-71.05787025,A1,Downtown
9547,MAIN ST,42.37714437,-71.06660958,A15,Charlestown
9548,COMMONWEALTH AVE,42.3518124,-71.12465238,D14,Brighton
9549,L ST,42.32935681,-71.03521052,C6,South Boston
9550,BURLINGTON AVE,42.34591241,-71.10110117,D4,South End
9551,WARREN ST,42.3144796,-71.08364852,B2,Roxbury
9552,BANTRY WAY,42.33194724,-71.03177171,C6,South Boston
9553,OLD MORTON ST,42.27194434,-71.07123893,B3,Mattapan
9554,DORCHESTER AVE,42.31465005,-71.05682996,C11,Dorchester
9555,GALLIVAN BLVD,42.27995325,-71.06578915,C11,Dorchester
9556,DARTMOUTH ST,42.34454529,-71.07458983,D4,South End
9557,MESSINGER ST,42.27210365,-71.09722252,B3,Mattapan
9558,AUSTIN ST,42.29349039,-71.09114116,B3,Mattapan
9559,HUNTINGTON AVE,42.33507724,-71.10262612,B2,Roxbury
9560,CAMBRIDGE ST,42.36122129,-71.06738479,A1,Downtown
9561,COOLIDGE RD,42.35903037,-71.13081501,D14,Brighton
9562,W FIRST ST,42.33763336,-71.04385405,C6,South Boston
9563,WILLIAM CARDINAL O'CONNEL,42.36239187,-71.06504069,A1,Downtown
9564,ALPINE ST,42.26461393,-71.10173362,E18,Hyde Park
9565,WALNUT AVE,42.314744,-71.09376484,B2,Roxbury
9566,BEACON ST,42.33593039,-71.14989906,D14,Brighton
9567,O'MEARA CT,42.37836895,-71.05871896,A15,Charlestown
9568,FOSTER ST,42.34112019,-71.15916542,D14,Brighton
9569,BRANDYWYNE DR,42.38593715,-71.01328384,A7,East Boston
9570,BOYLSTON ST,42.31801654,-71.10844539,E13,Jamaica Plain
9571,CEDRUS AVE,42.27839822,-71.13527907,E5,West Roxbury
9572,GRANFIELD AVE,42.29019694,-71.12412753,E5,West Roxbury
9573,IMRIE RD,42.35174166,-71.13847468,D14,Brighton
9574,GALLIVAN BLVD,42.27925266,-71.06821603,C11,Dorchester
9575,CENTRE ST,42.27848361,-71.15980903,E5,West Roxbury
9576,COMMON ST,42.37428975,-71.06079777,A15,Charlestown
9577,NEW RUTHERFORD AVE,42.37873145,-71.07064889,A15,Charlestown
9579,COMMONWEALTH AVE,42.35135565,-71.11699981,D14,Brighton
9581,WARREN ST,42.32437012,-71.08279538,B2,Roxbury
9582,BROOKLINE AVE,42.34662559,-71.09914268,D4,South End
9583,WALTER ST,42.28994983,-71.13321062,E5,West Roxbury
9584,BUICK ST,42.3518559,-71.11562211,D14,Brighton
9585,BEECH ST,42.28571806,-71.14868536,E5,West Roxbury
9587,DORCHESTER AVE,42.30426572,-71.05917938,C11,Dorchester
9588,NEPONSET AVE,42.28869267,-71.04732549,C11,Dorchester
9589,GARDEN ST,42.35956116,-71.0668415,A1,Downtown
9590,CENTRE ST,42.30867745,-71.12155933,E13,Jamaica Plain
9591,LAMBERT AVE,42.32905325,-71.08891048,B2,Roxbury
9592,STRATHMORE RD,42.33863239,-71.14927768,D14,Brighton
9593,EDWIN ST,42.28976649,-71.05919044,C11,Dorchester
9594,DORCHESTER ST,42.33438345,-71.04806924,C6,South Boston
9595,HARVEST ST,42.32265119,-71.05727187,C6,South Boston
9596,N ST,42.33526776,-71.0312731,C6,South Boston
9597,GENERAL WILLIAM H DEVINE ,42.32858028,-71.05498561,C6,South Boston
9598,ASHLEY ST,42.38868904,-71.00924484,A7,East Boston
9599,JAMAICAWAY,42.3313633,-71.113019,E13,Jamaica Plain
9600,MARSHFIELD ST,42.32309278,-71.06849047,B2,Roxbury
9601,WALNUT AVE,42.31374822,-71.09457727,E13,Jamaica Plain
9602,BELDEN ST,42.31889773,-71.06525527,B2,Roxbury
9603,HARROW ST,42.31905284,-71.06705353,B2,Roxbury
9604,FOLSOM ST,42.28666645,-71.1180419,E18,Hyde Park
9606,GREENFIELD RD,42.26701637,-71.10147007,E18,Hyde Park
9607,DADE ST,42.33226197,-71.08282651,B2,Roxbury
9608,CITY HALL AVE,42.35767068,-71.05931085,A1,Downtown
9609,WENDOVER ST,42.31921209,-71.06615772,B2,Roxbury
9610,CENTRE ST,42.30402031,-71.12469426,E13,Jamaica Plain
9611,DERRY RD,42.26593347,-71.11377415,E18,Hyde Park
9612,LONDON ST,42.37332105,-71.0390455,A7,East Boston
9613,ITASCA ST,42.27160246,-71.10440045,B3,Mattapan
9614,WILLIAM T MORRISSEY BLVD,42.28587471,-71.04247805,C11,Dorchester
9615,CRAWFORD ST,42.31629691,-71.09175536,B2,Roxbury
9616,W FIRST ST,42.33834866,-71.04495807,C6,South Boston
9617,SEAVER ST,42.3087031,-71.09062267,B2,Roxbury
9618,ADAMS ST,42.30600379,-71.06178187,C11,Dorchester
9619,HERALD ST,42.34748963,-71.0685976,D4,South End
9620,HILLSIDE ST,42.33129266,-71.10627705,B2,Roxbury
9621,BLUE HILL AVE,42.28611489,-71.09071443,B3,Mattapan
9622,COLUMBIA RD,42.33056695,-71.03981132,C6,South Boston
9624,PRESCOTT ST,42.37935616,-71.03002495,A7,East Boston
9625,ALLSTON ST,42.34319578,-71.14192351,D14,Brighton
9626,MORTON ST,42.27574439,-71.07356123,B3,Mattapan
9627,MELBOURNE ST,42.28993159,-71.0655056,C11,Dorchester
9629,BROOKWAY RD,42.29470677,-71.11869135,E5,West Roxbury
9630,CHARTER ST,42.36734525,-71.05495308,A1,Downtown
9631,WILLIAMS ST,42.30586226,-71.10681559,E13,Jamaica Plain
9632,FREEPORT WAY,42.30637505,-71.05684278,C11,Dorchester
9633,BEECH ST,42.28557399,-71.14846166,E5,West Roxbury
9634,MALLET ST,42.29015584,-71.05897292,C11,Dorchester
9635,COMMONWEALTH AVE,42.35233187,-71.07723993,D4,South End
9636,LESHER ST,42.29260164,-71.12248938,E5,West Roxbury
9637,FRANKLIN ST,42.36080869,-71.13197749,D14,Brighton
9638,DR. MICHAEL GAVIN WAY,42.32542075,-71.05418236,C6,South Boston
9639,WILLOWWOOD ST,42.28547822,-71.08633803,B3,Mattapan
9640,CHAMPNEY ST,42.351437,-71.1686681,D14,Brighton
9641,NOTTINGHILL RD,42.34371213,-71.14910762,D14,Brighton
9642,RIVER ST,42.35752793,-71.07062916,A1,Downtown
9643,MOUNT VERNON ST,42.31666313,-71.03883631,C6,South Boston
9644,CRAWFORD ST,42.31596799,-71.09174108,B2,Roxbury
9645,FIFIELD ST,42.30929183,-71.0633036,C11,Dorchester
9648,WILLIAMS ST,42.30503765,-71.10590886,E13,Jamaica Plain
9649,NORMANDY ST,42.30637521,-71.08254143,B2,Roxbury
9650,RUGGLES ST,42.33342167,-71.08626318,B2,Roxbury
9651,TELFORD ST,42.3613797,-71.13787334,D14,Brighton
9652,FOSTER ST,42.34728534,-71.15770547,D14,Brighton
9654,BEECH ST,42.27940236,-71.13870111,E5,West Roxbury
9655,BRINSLEY ST,42.30574304,-71.07851069,C11,Dorchester
9656,BORDER ST,42.37712014,-71.03988283,A7,East Boston
9657,SUMMER ST,42.3538772,-71.05830207,A1,Downtown
9658,AVALON RD,42.29368805,-71.16068239,E5,West Roxbury
9659,BEACON ST,42.35306442,-71.08126007,D4,South End
9660,MERRIMAC ST,42.36357376,-71.06169582,A1,Downtown
9661,MARLBOROUGH ST,42.34997016,-71.08939772,D4,South End
9662,BOYLSTON ST,42.34692258,-71.08909339,D4,South End
9663,BRAINERD RD,42.34832396,-71.13187676,D14,Brighton
9664,WILLIAM T MORRISSEY BLVD,42.2898887,-71.04522779,C11,Dorchester
9665,NEVINS ST,42.34928569,-71.1467272,D14,Brighton
9666,BROADWAY ST,42.3499649,-71.06725426,A1,Downtown
9667,ELM HILL AVE,42.30901945,-71.0878912,B2,Roxbury
9668,JERSEY ST,42.34284239,-71.09698826,D4,South End
9669,SARATOGA ST,42.38676016,-71.00750179,A7,East Boston
9670,BROOKLEY RD,42.3023052,-71.10485541,E13,Jamaica Plain
9671,GAINSBOROUGH ST,42.34263637,-71.0902642,D4,South End
9672,AMERICAN LEGION HWY,42.28918092,-71.10348927,B3,Mattapan
9673,BLUE HILL AVE,42.28693222,-71.09070677,B3,Mattapan
9674,TWOMEY CT,42.33369405,-71.02591188,C6,South Boston
9675,NORTHAMPTON ST,42.34055752,-71.08337167,D4,South End
9676,KILBY ST,42.35898295,-71.05589871,A1,Downtown
9677,REVERE ST,42.35949564,-71.06950788,A1,Downtown
9678,BACK ST,42.35076119,-71.10027457,D4,South End
9679,BANCROFT ST,42.31781638,-71.09881713,E13,Jamaica Plain
9680,C ST,42.34201195,-71.04976892,C6,South Boston
9681,BRIGHTON AVE,42.35237334,-71.12731071,D14,Brighton
9682,LEXINGTON ST,42.3773854,-71.05933256,A15,Charlestown
9683,CENTRAL AVE,42.26107639,-71.11938782,E18,Hyde Park
9684,BELNEL RD,42.26209917,-71.10427093,E18,Hyde Park
9685,ADAMS ST,42.29281598,-71.05733642,C11,Dorchester
9686,AMORY ST,42.3179875,-71.10148944,E13,Jamaica Plain
9687,HAMPDEN ST,42.32801728,-71.07511595,B2,Roxbury
9689,FRAZER ST,42.26273505,-71.11078287,E18,Hyde Park
9690,WILLIAM T MORRISSEY BLVD,42.31571781,-71.04832345,C6,South Boston
9691,RIVER ST,42.27139899,-71.07353483,B3,Mattapan
9692,BAKER ST,42.28427258,-71.16972205,E5,West Roxbury
9693,GROVENOR RD,42.31487176,-71.11493198,E13,Jamaica Plain
9694,FANEUIL ST,42.35104491,-71.16849231,D14,Brighton
9695,CHELSEA ST,42.37842298,-71.0529496,A15,Charlestown
9696,HARVARD ST,42.29076615,-71.09161537,B3,Mattapan
9697,W CONCORD ST,42.33791505,-71.07494606,D4,South End
9698,EMPIRE ST,42.35861671,-71.12624882,D14,Brighton
9699,HARCOURT ST,42.34618775,-71.07852785,D4,South End
9700,HYDE PARK AVE,42.2372097,-71.13190786,E18,Hyde Park
9701,POPLAR ST,42.28532711,-71.12881715,E5,West Roxbury
9702,VERNON ST,42.25066722,-71.1413769,E18,Hyde Park
9703,CAMBRIDGE ST,42.35590007,-71.13172132,D14,Brighton
9704,BELNEL RD,42.26113882,-71.10178156,E18,Hyde Park
9705,SEA VIEW AVE,42.3907297,-71.00498607,A7,East Boston
9706,E THIRD ST,42.33646756,-71.03743989,C6,South Boston
9707,LINCOLN ST,42.35844371,-71.1444958,D14,Brighton
9708,ALMONT ST,42.28126947,-71.09794759,B3,Mattapan
9709,ARLINGTON ST,42.35445714,-71.07196952,D4,South End
9710,KENNETH ST,42.28523631,-71.14886058,E5,West Roxbury
9711,E EIGHTH ST,42.33124115,-71.0478155,C6,South Boston
9712,DORCHESTER AVE,42.2840277,-71.06479191,C11,Dorchester
9713,JOYCE HAYES WAY,42.33750769,-71.05497613,C6,South Boston
9715,CHARTER ST,42.36717899,-71.05460326,A1,Downtown
9716,E THIRD ST,42.33662706,-71.02769199,C6,South Boston
9717,WESTVILLE ST,42.30044505,-71.06958552,C11,Dorchester
9719,GALLIVAN BLVD,42.27828097,-71.07602871,B3,Mattapan
9720,SAYBROOK ST,42.35491477,-71.14929975,D14,Brighton
9721,DORCHESTER ST,42.33560666,-71.04526922,C6,South Boston
9723,GIBSON ST,42.29755533,-71.0597091,C6,South Boston
9724,BOYLSTON ST,42.35237253,-71.06260897,A1,Downtown
9725,SHERBROOK ST,42.28349207,-71.16562856,E5,West Roxbury
9726,MEDFORD ST,42.38099773,-71.06210065,A15,Charlestown
9727,WARWICK ST,42.33542742,-71.08485273,D4,South End
9728,BARTLETT ST,42.37912133,-71.06595261,A15,Charlestown
9729,SALEM ST,42.36621171,-71.05484746,A1,Downtown
9730,BELNEL RD,42.26291219,-71.10440503,E18,Hyde Park
9731,RICHFIELD ST,42.30708694,-71.07066186,C11,Dorchester
9732,HILLSIDE ST,42.330675,-71.10371734,B2,Roxbury
9733,EIGHTH ST,42.37547143,-71.05352808,A15,Charlestown
9734,BOYLSTON ST,42.35249459,-71.06642488,A1,Downtown
9735,WESTGLOW ST,42.28992932,-71.05176621,C11,Dorchester
9736,CENTRAL ST,42.35878394,-71.053763,A1,Downtown
9737,CAMBRIDGE ST,42.36113123,-71.06484334,A1,Downtown
9738,MAIN ST,42.38089525,-71.07056061,A15,Charlestown
9739,UPHAM AVE,42.31536932,-71.06577412,C11,Dorchester
9740,CHARLES ST,42.30033703,-71.06267619,C11,Dorchester
9741,CLEMATIS ST,42.2935327,-71.06068427,C11,Dorchester
9742,MARCH AVE,42.28375059,-71.15483635,E5,West Roxbury
9743,SAINT THERESA AVE,42.27681159,-71.15604757,E5,West Roxbury
9744,ETNA ST,42.3548863,-71.14666934,D14,Brighton
9745,BROOKS ST,42.37805904,-71.03452735,A7,East Boston
9747,MASSACHUSETTS AVE,42.33645,-71.077028,D4,South End
9748,MAPLE ST,42.25602833,-71.12222399,E18,Hyde Park
9749,CENTRE ST,42.30777025,-71.12296143,E13,Jamaica Plain
9750,KNOLL ST,42.29363019,-71.13638898,E5,West Roxbury
9751,COTTAGE ST,42.36802589,-71.0349944,A7,East Boston
9752,BLACKWELL ST,42.28801104,-71.04751987,C11,Dorchester
9753,HYDE PARK AVE,42.26701085,-71.12096171,E13,Jamaica Plain
9754,ASHMONT ST,42.28575222,-71.06430857,C11,Dorchester
9755,COMMERCIAL ST,42.36201461,-71.05260623,A1,Downtown
9756,THIRTEENTH ST,42.37856444,-71.05233687,A15,Charlestown
9757,DUDLEY ST,42.32297261,-71.07317313,B2,Roxbury
9759,MORTON ST,42.27919289,-71.08072035,B3,Mattapan
9760,CREIGHTON ST,42.32348445,-71.10813006,E13,Jamaica Plain
9761,LANGDON ST,42.32515853,-71.07035496,B2,Roxbury
9762,COMMONWEALTH AVE,42.33993694,-71.16034164,D14,Brighton
9763,HYDE PARK AVE,42.28085355,-71.11880157,E18,Hyde Park
9764,D ST,42.34529407,-71.04319949,C6,South Boston
9765,CHARTER ST,42.36676888,-71.05373654,A1,Downtown
9766,CITY SQ,42.37218619,-71.06194692,A15,Charlestown
9767,MAGNOLIA ST,42.31584894,-71.07113036,B2,Roxbury
9768,COREY ST,42.29403074,-71.16407902,E5,West Roxbury
9769,FREEMAN AVE,42.26253184,-71.15588769,E5,West Roxbury
9770,HANOVER ST,42.36363208,-71.05464408,A1,Downtown
9771,HUNTINGTON AVE,42.33326215,-71.1070647,B2,Roxbury
9772,CENTRE ST,42.32284485,-71.10384777,E13,Jamaica Plain
9773,BOWEN ST,42.3366674,-71.05198556,C6,South Boston
9774,WASHINGTON ST,42.33438722,-71.07958852,D4,South End
9775,MONTMORENCI AVE,42.39149095,-71.00800649,A7,East Boston
9776,SAINT GREGORY ST,42.27580528,-71.07137354,B3,Mattapan
9777,BEDFORD ST,42.35330689,-71.05785239,A1,Downtown
9778,W SECOND ST,42.34269868,-71.05364734,C6,South Boston
9779,PARKER ST,42.3833514,-71.07894124,A15,Charlestown
9780,W MILTON ST,42.24049963,-71.14262002,E18,Hyde Park
9781,BUNKER HILL ST,42.37707999,-71.05708942,A15,Charlestown
9782,O ST,42.33384391,-71.02917412,C6,South Boston
9783,DORCHESTER AVE,42.33767954,-71.05715261,C6,South Boston
9784,LYFORD ST,42.28757188,-71.08333257,B3,Mattapan
9785,N BEACON ST,42.35543196,-71.14625001,D14,Brighton
9786,BLUE HILL AVE,42.2971526,-71.08713668,B3,Mattapan
9787,CHARME AVE,42.28645216,-71.11550113,E18,Hyde Park
9788,POPES HILL ST,42.29293284,-71.05032319,C11,Dorchester
9789,PARSONS ST,42.34910664,-71.15577604,D14,Brighton
9790,THOMPSON ST,42.25125535,-71.13476971,E18,Hyde Park
9791,WASHINGTON ST,42.3457672,-71.14589873,D14,Brighton
9792,NEW HAVEN ST,42.265121,-71.16643384,E5,West Roxbury
9793,ARCADIA ST,42.30160734,-71.06213644,C11,Dorchester
9794,ALLSTON ST,42.34438811,-71.1405858,D14,Brighton
9795,PARK ST,42.26321513,-71.12036295,E18,Hyde Park
9796,CENTRE ST,42.29012122,-71.07080009,C11,Dorchester
9797,SCHILLER RD,42.25678418,-71.16022843,E5,West Roxbury
9798,DAVID RD,42.3061953,-71.1282938,E13,Jamaica Plain
9799,MEADOWBANK AVE,42.26968559,-71.0834548,B3,Mattapan
9800,SOUTHERN AVE,42.29000873,-71.07580876,B3,Mattapan
9801,BROOKLINE AVE,42.34145645,-71.1045947,B2,Roxbury
9802,GLENROSE RD,42.29180977,-71.05944256,C11,Dorchester
9803,BENNINGTON ST,42.386841,-71.006358,A7,East Boston
9806,CANTERBURY ST,42.27848426,-71.11807311,E18,Hyde Park
9808,BELLEVUE ST,42.27938458,-71.15137232,E5,West Roxbury
9809,BULFINCH PL,42.36152577,-71.06133846,A1,Downtown
9810,BEACON ST,42.35364992,-71.07909399,D4,South End
9811,DEWEY ST,42.31652381,-71.07528756,B2,Roxbury
9812,NEEDHAM RD,42.24358793,-71.12436818,E18,Hyde Park
9813,MEDFORD ST,42.38374886,-71.06949131,A15,Charlestown
9814,GALLIVAN BLVD,42.28298931,-71.05347861,C11,Dorchester
9815,SAVIN HILL AVE,42.3107409,-71.04709386,C11,Dorchester
9816,CUMMINS,-1,-1,E5,West Roxbury
9817,BROAD ST,42.35850919,-71.05429726,A1,Downtown
9818,SUMMER ST,42.35521625,-71.06012863,A15,Charlestown
9819,CHANDLER ST,42.34666861,-71.07212579,D4,South End
9820,BEACON ST,42.35552764,-71.07218319,A1,Downtown
9821,M ST,42.33036292,-71.03317941,C6,South Boston
9822,WORCESTER ST,42.33992947,-71.07861608,D4,South End
9823,WAYLAND ST,42.3135314,-71.07262899,B2,Roxbury
9824,BAKER ST,42.28640816,-71.17087708,E5,West Roxbury
9825,ROCKNE AVE,42.28007869,-71.05218279,C11,Dorchester
9826,PARKER ST,42.33789449,-71.09306889,D4,South End
9827,CLARENDON ST,42.34589437,-71.07284692,D4,South End
9828,SHAWMUT AVE,42.34814363,-71.06562653,A1,Downtown
9829,WALDREN RD,42.31553312,-71.09519891,E13,Jamaica Plain
9830,SANDERSON PL,42.35481057,-71.1514985,D14,Brighton
9831,COTTAGE ST,42.36606328,-71.03655811,A7,East Boston
9832,HOBSON ST,42.35373919,-71.1620848,D14,Brighton
9833,EVERETT ST,42.36053148,-71.13644289,D14,Brighton
9834,LAWRENCE ST,42.37438134,-71.06504282,A15,Charlestown
9835,LAKEVILLE RD,42.31638607,-71.11499819,E13,Jamaica Plain
9837,DANFORTH ST,42.31755171,-71.1053453,E13,Jamaica Plain
9838,GALLIVAN BLVD,42.2783254,-71.0764754,B3,Mattapan
9839,HAMPDEN ST,42.32946443,-71.07496711,B2,Roxbury
9840,PARK ST,42.29703526,-71.06633929,C11,Dorchester
9841,TRUMAN PKWY,42.24945777,-71.12293746,E18,Hyde Park
9842,BYNNER ST,42.32407281,-71.11352472,E13,Jamaica Plain
9843,HARRISON AVE,42.33478683,-71.07532946,D4,South End
9844,BALLOU AVE,42.28789218,-71.08078055,B3,Mattapan
9845,INDUSTRIAL DR,42.23881016,-71.13450429,E18,Hyde Park
9846,CANTERBURY ST,42.28475704,-71.10961809,E18,Hyde Park
9847,SHAW ST,42.27467607,-71.15050258,E5,West Roxbury
9848,PAXTON ST,42.29225242,-71.08949931,B3,Mattapan
9849,SAINT THERESA AVE,42.27823789,-71.1585884,E5,West Roxbury
9850,WARREN,-1,-1,B2,Roxbury
9851,SERVICE RD,42.37046276,-71.02555257,A7,East Boston
9852,BROOKLINE AVE,42.342562,-71.103437,B2,Roxbury
9853,WILLOW ST,42.28929213,-71.15349406,E5,West Roxbury
9854,E ST,42.33432594,-71.05340783,C6,South Boston
9855,EVERETT ST,42.36675779,-71.03298646,A7,East Boston
9856,SHENANDOAH ST,42.28197491,-71.06085599,C11,Dorchester
9857,BARRINGTON RD,42.28525839,-71.06048551,C11,Dorchester
9858,CAUSEWAY ST,42.36485875,-71.06243569,A1,Downtown
9859,MERCER ST,42.33083888,-71.04975281,C6,South Boston
9860,ARCHDALE RD,42.29314152,-71.12204364,E5,West Roxbury
9861,WATERMAN RD,42.28735098,-71.1126757,E13,Jamaica Plain
9862,SAFFORD ST,42.26649016,-71.11462926,E18,Hyde Park
9863,ASHEVILLE RD,42.26745429,-71.1292345,E18,Hyde Park
9864,COLEMAN ST,42.30873505,-71.06545254,C11,Dorchester
9865,AVALON RD,42.29275744,-71.15964003,E5,West Roxbury
9866,WILLIAM T MORRISSEY BLVD,42.30851521,-71.04557965,C6,South Boston
9867,CARRUTH ST,42.28171183,-71.05992253,C11,Dorchester
9868,HILLSIDE ST,42.32950195,-71.09971911,B2,Roxbury
9869,MARION ST,42.37527568,-71.03461056,A7,East Boston
9870,WASHINGTON ST,42.32555182,-71.08797386,B2,Roxbury
9873,OLD COLONY AVE,42.32422562,-71.05242608,C6,South Boston
9874,DARTMOUTH ST,42.34863837,-71.07659238,D4,South End
9875,E ST,42.33915108,-71.04773134,C6,South Boston
9876,FAIRFIELD ST,42.35185362,-71.08325149,D4,South End
9877,EULITA TER,42.34657778,-71.15267371,D14,Brighton
9878,BROOKWAY TER,42.29100743,-71.12027829,E5,West Roxbury
9879,WAVERLY ST,42.36244623,-71.14061361,D14,Brighton
9880,MYRTLE ST,42.35930095,-71.06726982,A1,Downtown
9881,GUERNSEY ST,42.28867196,-71.14214647,E5,West Roxbury
9882,LORING PL,42.24763465,-71.12148432,E18,Hyde Park
9884,MCBRIDE ST,42.3055212,-71.10843463,E13,Jamaica Plain
9885,GORE ST,42.33093293,-71.0972811,B2,Roxbury
9886,OAK ST,42.25517299,-71.12331304,E18,Hyde Park
9887,COMMONWEALTH AVE,42.34989652,-71.1314345,D14,Brighton
9888,N MEAD ST,42.38157231,-71.06676819,A15,Charlestown
9889,MONASTERY RD,42.34610424,-71.14626953,D14,Brighton
9890,ORLEANS ST,42.37123385,-71.03473272,A7,East Boston
9891,N ST,42.3369627,-71.03130111,C6,South Boston
9892,GIFFORD PL,42.33004188,-71.05459688,C6,South Boston
9893,WOODBOURNE RD,42.29149357,-71.11312785,E13,Jamaica Plain
9894,AUCKLAND ST,42.31444334,-71.05553144,C11,Dorchester
9895,RUNNING BROOK RD,42.26458033,-71.15128604,E5,West Roxbury
9896,HELENA RD,42.28662057,-71.05554762,C11,Dorchester
9897,AMERICAN LEGION HWY,42.29775046,-71.08858264,B3,Mattapan
9898,BOWDOIN AVE,42.30026195,-71.0735116,C11,Dorchester
9899,CLEVEMONT AVE,42.35454181,-71.13842131,D14,Brighton
9900,HUNTINGTON AVE,42.26521359,-71.11586485,E18,Hyde Park
9901,OAKMAN ST,42.286035,-71.04126723,C11,Dorchester
9902,WORCESTER ST,42.33841441,-71.07679741,D4,South End
9903,SARATOGA ST,42.38356715,-71.01770574,A7,East Boston
9904,COLUMBIA RD,42.33054986,-71.04060752,C6,South Boston
9905,FOSTER ST,42.34904453,-71.15711073,D14,Brighton
9906,COLUMBIA RD,42.31418842,-71.06766371,B2,Roxbury
9907,STUART ST,42.34860972,-71.07538812,D4,South End
9908,TRIDENT ST,42.38580265,-71.01062446,A7,East Boston
9909,ARLINGTON ST,42.34860114,-71.06936873,A1,Downtown
9910,MAPLETON ST,42.35187391,-71.14936188,D14,Brighton
9911,HIGHLAND ST,42.32493071,-71.0932555,B2,Roxbury
9912,SPRING ST,42.2738012,-71.16981936,E5,West Roxbury
9913,DALE ST,42.3214882,-71.08615983,B2,Roxbury
9914,MAVERICK ST,42.37087715,-71.04061062,A7,East Boston
9915,PARLEY AVE,42.31406866,-71.11074981,E13,Jamaica Plain
9916,SELKIRK RD,42.33960095,-71.14799522,D14,Brighton
9917,ALBANY ST,42.33997488,-71.06446552,D4,South End
9918,CERDAN AVE,42.29232064,-71.1413867,E5,West Roxbury
9919,COMMONWEALTH AVE,42.34139108,-71.14654216,D14,Brighton
9920,FIRST AVE,42.37324719,-71.05701403,A15,Charlestown
9921,ALBANY ST,42.33994832,-71.06434331,D4,South End
9922,AMERICAN LEGION HWY,42.28534744,-71.11047633,E18,Hyde Park
9923,E FOURTH ST,42.33490901,-71.02665337,C6,South Boston
9924,POND ST,42.31184613,-71.12712992,E13,Jamaica Plain
9925,E ST,42.33663732,-71.05066453,C6,South Boston
9926,W CONCORD ST,42.33888092,-71.07609378,D4,South End
9927,NEPONSET AVE,42.29593105,-71.05449339,C11,Dorchester
9928,CENTRE ST,42.3219973,-71.10956533,E13,Jamaica Plain
9929,BROOKLINE AVE,42.34826031,-71.09742803,D4,South End
9933,ASHMONT ST,42.28905254,-71.05246692,C11,Dorchester
9934,GLENWOOD AVE,42.24686098,-71.12406975,E18,Hyde Park
9935,CATAWBA ST,42.32004542,-71.08408182,B2,Roxbury
9936,BERKELEY ST,42.34646505,-71.07070436,D4,South End
9937,E ST,42.33971305,-71.04707384,C6,South Boston
9938,ASHLEY ST,42.32082224,-71.103724,E13,Jamaica Plain
9939,DUDLEY ST,42.31780762,-71.0668499,B2,Roxbury
9940,SUMMER ST,42.34051396,-71.03556248,C6,South Boston
9941,SOLEY ST,42.37383634,-71.06188757,A15,Charlestown
9942,BROAD ST,42.35824479,-71.05415356,A1,Downtown
9943,RUSSELL ST,42.37931952,-71.06491644,A15,Charlestown
9944,MINOT ST,42.28558486,-71.04745009,C11,Dorchester
9945,SALEM ST,42.36373388,-71.05577794,A1,Downtown
9946,VFW PKWY,42.29546664,-71.15852984,E5,West Roxbury
9948,N MEAD ST,42.38246841,-71.06607855,A15,Charlestown
9949,FRANKFORT ST,42.37083684,-71.03397707,A7,East Boston
9950,DORCHESTER ST,42.33673235,-71.04396168,C6,South Boston
9951,F ST,42.33564208,-71.04913565,C6,South Boston
9952,WEST ST,42.26369909,-71.12631766,E18,Hyde Park
9953,FISHER AVE,42.32933595,-71.10866248,B2,Roxbury
9954,FRANKLIN ST,42.25234038,-71.13279219,E18,Hyde Park
9955,BREWSTER ST,42.33179854,-71.04042186,C6,South Boston
9956,HOLLANDER ST,42.31612964,-71.0910892,B2,Roxbury
9957,BUSWELL ST,42.34776033,-71.10469391,D4,South End
9958,NEW ENGLAND AVE,42.29174127,-71.07717929,B3,Mattapan
9960,WALK HILL ST,42.28184113,-71.09871709,B3,Mattapan
9961,CAUSEWAY ST,42.36582431,-71.06070421,A1,Downtown
9962,CENTRE ST,42.31495383,-71.11410163,E13,Jamaica Plain
9963,MORTON ST,42.30017478,-71.10849986,E13,Jamaica Plain
9964,CENTRE ST,42.31437678,-71.11410959,E13,Jamaica Plain
9965,MILTON AVE,42.28809592,-71.07884834,B3,Mattapan
9966,ALCOTT ST,42.35794929,-71.13213569,D14,Brighton
